time,elapsed_seconds,message
13:01:05,1.43e-05,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,1.28e-05,starting REDSVD
13:01:05,7.32e-05,retrieving REDSVD components
13:01:05,2.75e-05,triming REDSVD components to 5elements
13:01:05,1.94e-05,done REDSVD
13:01:05,1.33e-05,SVD factorization complete
13:01:05,0.0002542,commencing linear algebra multiplication to compute ugrade
13:01:05,1.85e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:01:05,1.62e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:01:05,1.69e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,6.94e-05,linear algebra multiplication to compute ugrade complete
13:01:05,3.32e-05,commencing check of parameter bounds
13:01:05,1.73e-05,limiting out of bounds pars
13:01:05,4e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
13:01:05,1.35e-05,checking for denormal floating point values
13:01:05,1.56e-05,transforming upgrade pars to model pars
13:01:05,1.52e-05,writing upgrade vector to csv file
13:01:05,0.001206,beginning upgrade vector calculations, lambda = 1000
13:01:05,0.0002014,commencing calculation of upgrade vector
13:01:05,0.0006656,forming JtQJ matrix
13:01:05,6.63e-05,commencing to scale JtQJ matrix- first SVD...
13:01:05,1.1e-05,starting REDSVD
13:01:05,5.66e-05,retrieving REDSVD components
13:01:05,2.06e-05,triming REDSVD components to 10elements
13:01:05,1.76e-05,done REDSVD
13:01:05,2.63e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,8.6e-06,JS
13:01:05,2.36e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,5.95e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,8.8e-06,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,8.3e-06,starting REDSVD
13:01:05,5.33e-05,retrieving REDSVD components
13:01:05,1.48e-05,triming REDSVD components to 5elements
13:01:05,1.23e-05,done REDSVD
13:01:05,8.6e-06,SVD factorization complete
13:01:05,0.0001738,commencing linear algebra multiplication to compute ugrade
13:01:05,1.2e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:01:05,1.3e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:01:05,1.13e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,6.06e-05,linear algebra multiplication to compute ugrade complete
13:01:05,2.39e-05,commencing check of parameter bounds and gradients
13:01:05,1.5e-05,commencing calculation of upgrade vector
13:01:05,0.0006424,forming JtQJ matrix
13:01:05,0.000121,commencing to scale JtQJ matrix- first SVD...
13:01:05,9.8e-06,starting REDSVD
13:01:05,6.43e-05,retrieving REDSVD components
13:01:05,2.4e-05,triming REDSVD components to 10elements
13:01:05,1.36e-05,done REDSVD
13:01:05,2.41e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,8.2e-06,JS
13:01:05,2.31e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,6.7e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,8.8e-06,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,8.2e-06,starting REDSVD
13:01:05,4.9e-05,retrieving REDSVD components
13:01:05,1.42e-05,triming REDSVD components to 5elements
13:01:05,1.19e-05,done REDSVD
13:01:05,8.6e-06,SVD factorization complete
13:01:05,0.0001684,commencing linear algebra multiplication to compute ugrade
13:01:05,2.04e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:01:05,1.15e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:01:05,1.1e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,4.51e-05,linear algebra multiplication to compute ugrade complete
13:01:05,2.18e-05,commencing check of parameter bounds
13:01:05,1.12e-05,limiting out of bounds pars
13:01:05,2.54e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
13:01:05,9.4e-06,checking for denormal floating point values
13:01:05,1.04e-05,transforming upgrade pars to model pars
13:01:05,1.38e-05,writing upgrade vector to csv file
13:01:05,0.0015224,LinearAnalysis::glm_iter_fosm
13:01:05,0.0001297,starting FOSM uncertainty analyses for iteration 7
13:01:05,0.0040431,loading obscov
13:01:05,9.66e-05,loading parcov
13:01:05,7.2e-05,setting predictions
13:01:05,1.49e-05,set_predictions
13:01:05,7.09e-05,extracting prediction MOD_OBS0_4 from jacobian
13:01:05,0.0006935,extracting prediction MOD_OBS0_5 from jacobian
13:01:05,0.0006128,extracting prediction MOD_OBS1_3 from jacobian
13:01:05,0.0005082,extracting prediction MOD_OBS1_4 from jacobian
13:01:05,0.0005473,extracting prediction MOD_OBS1_5 from jacobian
13:01:05,0.0005148,extracting prediction MOD_OBS1_6 from jacobian
13:01:05,0.0004584,extracting prediction MOD_OBS1_7 from jacobian
13:01:05,0.0005005,extracting prediction MOD_OBS2_3 from jacobian
13:01:05,0.0014378,extracting prediction MOD_OBS2_4 from jacobian
13:01:05,0.0005375,extracting prediction MOD_OBS2_5 from jacobian
13:01:05,0.0005871,extracting prediction MOD_OBS2_6 from jacobian
13:01:05,0.0004183,extracting prediction MOD_OBS2_7 from jacobian
13:01:05,0.0005074,extracting prediction MOD_OBS3_3 from jacobian
13:01:05,0.000436,extracting prediction MOD_OBS3_4 from jacobian
13:01:05,0.0003203,extracting prediction MOD_OBS3_5 from jacobian
13:01:05,0.0003268,extracting prediction MOD_OBS3_6 from jacobian
13:01:05,0.000358,extracting prediction MOD_OBS3_7 from jacobian
13:01:05,0.0003004,extracting prediction MOD_OBS4_3 from jacobian
13:01:05,0.0002856,extracting prediction MOD_OBS4_4 from jacobian
13:01:05,0.0002866,extracting prediction MOD_OBS4_5 from jacobian
13:01:05,0.000281,extracting prediction MOD_OBS4_6 from jacobian
13:01:05,0.0002819,extracting prediction MOD_OBS4_7 from jacobian
13:01:05,0.0002694,extracting prediction MOD_OBS5_3 from jacobian
13:01:05,0.0002967,extracting prediction MOD_OBS5_4 from jacobian
13:01:05,0.000287,extracting prediction MOD_OBS5_5 from jacobian
13:01:05,0.0002677,extracting prediction MOD_OBS5_6 from jacobian
13:01:05,0.0002602,extracting prediction MOD_OBS5_7 from jacobian
13:01:05,0.0003077,extracting prediction MOD_OBS6_3 from jacobian
13:01:05,0.0002664,extracting prediction MOD_OBS6_4 from jacobian
13:01:05,0.0002502,extracting prediction MOD_OBS6_5 from jacobian
13:01:05,0.0002478,extracting prediction MOD_OBS6_6 from jacobian
13:01:05,0.0002471,extracting prediction MOD_OBS6_7 from jacobian
13:01:05,0.0002423,extracting prediction MOD_OBS7_3 from jacobian
13:01:05,0.0003182,extracting prediction MOD_OBS7_4 from jacobian
13:01:05,0.0004324,extracting prediction MOD_OBS7_5 from jacobian
13:01:05,0.0003564,extracting prediction MOD_OBS7_6 from jacobian
13:01:05,0.0002597,extracting prediction MOD_OBS7_7 from jacobian
13:01:05,0.0002428,extracting prediction MOD_OBS8_3 from jacobian
13:01:05,0.0002056,extracting prediction MOD_OBS8_4 from jacobian
13:01:05,0.0001926,extracting prediction MOD_OBS8_5 from jacobian
13:01:05,0.0002006,extracting prediction MOD_OBS8_6 from jacobian
13:01:05,0.0001974,extracting prediction MOD_OBS8_7 from jacobian
13:01:05,0.0001869,extracting prediction MOD_OBS9_3 from jacobian
13:01:05,0.0002036,extracting prediction MOD_OBS9_4 from jacobian
13:01:05,0.0001842,extracting prediction MOD_OBS9_5 from jacobian
13:01:05,0.0001917,extracting prediction MOD_OBS9_6 from jacobian
13:01:05,0.000193,extracting prediction MOD_OBS9_7 from jacobian
13:01:05,0.0001857,extracting prediction MOD_OBS10_3 from jacobian
13:01:05,0.0001884,extracting prediction MOD_OBS10_4 from jacobian
13:01:05,0.0002078,extracting prediction MOD_OBS10_5 from jacobian
13:01:05,0.0001796,extracting prediction MOD_OBS10_6 from jacobian
13:01:05,0.0001735,extracting prediction MOD_OBS10_7 from jacobian
13:01:05,0.0001721,extracting prediction MOD_OBS11_3 from jacobian
13:01:05,0.0001706,extracting prediction MOD_OBS11_4 from jacobian
13:01:05,0.000177,extracting prediction MOD_OBS11_5 from jacobian
13:01:05,0.0002157,extracting prediction MOD_OBS11_6 from jacobian
13:01:05,0.0002098,extracting prediction MOD_OBS11_7 from jacobian
13:01:05,0.0002053,extracting prediction MOD_OBS12_6 from jacobian
13:01:05,0.0001616,extracting prediction MOD_OBS13_6 from jacobian
13:01:05,0.0001912,extracting prediction MOD_OBS14_6 from jacobian
13:01:05,0.0002317,parameter fosm calcs
13:01:05,1.81e-05,LinearAnalysis::calc_posterior
13:01:05,1.01e-05,LinearAnalysis::align
13:01:05,0.0001889,LinearAnalysis::prior_prediction_variance()::invert obscov
13:01:05,1.24e-05,inverting diagonal matrix in place
13:01:05,1.52e-05,LinearAnalysis::calc_posterior() form JtQJ
13:01:05,9.01e-05,LinearAnalysis::calc_posterior() invert prior parcov
13:01:05,3.17e-05,LinearAnalysis::calc_posterior() form posterior parcov
13:01:05,2.47e-05,LinearAnalysis::calc_posterior() invert posterior parcov
13:01:05,8.4e-06,inverting non-diagonal matrix in place
13:01:05,0.0031653,forecast FOSM calcs
13:01:05,0.0007477,LinearAnalysis::prior_prediction_variance
13:01:05,0.0006757,LinearAnalysis::prior_prediction_variance
13:02:25,80.2833,completed iteration 8
13:02:25,0.0224334,beginning iteration 9
13:02:25,0.0001636,commencing to build jacobian parameter sets
13:02:25,0.0051599,jacobian parameter sets built, commencing model runs
13:04:36,130.463,jacobian runs complete, processing runs
13:04:36,0.0155626,processing jacobian runs complete
13:04:36,5.23e-05,saving jacobian and sen files
13:04:36,0.0023009,commencing calculation of upgrade vector
13:04:36,0.0006385,forming JtQJ matrix
13:04:36,8.98e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.37e-05,starting REDSVD
13:04:36,7.41e-05,retrieving REDSVD components
13:04:36,2.96e-05,triming REDSVD components to 10elements
13:04:36,3.45e-05,done REDSVD
13:04:36,5.69e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
13:04:36,2.53e-05,JS
13:04:36,5.51e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,9.83e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
13:04:36,2.64e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,2.77e-05,starting REDSVD
13:04:36,8.27e-05,retrieving REDSVD components
13:04:36,4.04e-05,triming REDSVD components to 4elements
13:04:36,1.44e-05,done REDSVD
13:04:36,1.18e-05,SVD factorization complete
13:04:36,0.0002004,commencing linear algebra multiplication to compute ugrade
13:04:36,1.52e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11Vt info: rows = 4: cols = 11: size = 44: nonzeros = 44
13:04:36,1.47e-05,U info: rows = 11: cols = 4: size = 44: nonzeros = 44
13:04:36,1.47e-05,jac info: rows = 66: cols = 11: size = 726: nonzeros = 726
13:04:36,6.03e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.15e-05,commencing check of parameter bounds and gradients
13:04:36,0.0020234,beginning upgrade vector calculations, lambda = 0.1
13:04:36,0.0001471,commencing calculation of upgrade vector
13:04:36,0.0009651,forming JtQJ matrix
13:04:36,0.0001008,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.68e-05,starting REDSVD
13:04:36,7.75e-05,retrieving REDSVD components
13:04:36,2.38e-05,triming REDSVD components to 10elements
13:04:36,1.85e-05,done REDSVD
13:04:36,3.39e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.41e-05,JS
13:04:36,3.35e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,0.0001059,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.46e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,1.15e-05,starting REDSVD
13:04:36,6.12e-05,retrieving REDSVD components
13:04:36,2.57e-05,triming REDSVD components to 4elements
13:04:36,1.51e-05,done REDSVD
13:04:36,1.18e-05,SVD factorization complete
13:04:36,0.0001992,commencing linear algebra multiplication to compute ugrade
13:04:36,1.74e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:04:36,1.59e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:04:36,1.36e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,6.42e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.47e-05,commencing check of parameter bounds and gradients
13:04:36,2.01e-05,commencing calculation of upgrade vector
13:04:36,0.0007062,forming JtQJ matrix
13:04:36,9.05e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.6e-05,starting REDSVD
13:04:36,5.38e-05,retrieving REDSVD components
13:04:36,2.35e-05,triming REDSVD components to 10elements
13:04:36,1.82e-05,done REDSVD
13:04:36,3.2e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.1e-05,JS
13:04:36,3.97e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,7.37e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.63e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,1.11e-05,starting REDSVD
13:04:36,5.41e-05,retrieving REDSVD components
13:04:36,2.09e-05,triming REDSVD components to 4elements
13:04:36,1.53e-05,done REDSVD
13:04:36,1.13e-05,SVD factorization complete
13:04:36,0.0002362,commencing linear algebra multiplication to compute ugrade
13:04:36,2.67e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:04:36,1.63e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:04:36,1.65e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,6.56e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.7e-05,commencing check of parameter bounds
13:04:36,1.8e-05,limiting out of bounds pars
13:04:36,3.64e-05,change limit/bound enforement for lambda 0.1: lower bound,P_AIR, scaling factor: 0.00777159
13:04:36,0.00024,checking for denormal floating point values
13:04:36,1.78e-05,transforming upgrade pars to model pars
13:04:36,1.93e-05,writing upgrade vector to csv file
13:04:36,0.0011341,beginning upgrade vector calculations, lambda = 1
13:04:36,9.58e-05,commencing calculation of upgrade vector
13:04:36,0.0007392,forming JtQJ matrix
13:04:36,9.88e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.46e-05,starting REDSVD
13:04:36,0.0002502,retrieving REDSVD components
13:04:36,3.78e-05,triming REDSVD components to 10elements
13:04:36,1.63e-05,done REDSVD
13:04:36,3.22e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1e-05,JS
13:04:36,2.99e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,7.66e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.17e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,1.02e-05,starting REDSVD
13:04:36,0.0001132,retrieving REDSVD components
13:04:36,4.3e-05,triming REDSVD components to 5elements
13:04:36,1.74e-05,done REDSVD
13:04:36,1.2e-05,SVD factorization complete
13:04:36,0.0002272,commencing linear algebra multiplication to compute ugrade
13:04:36,0.0003913,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,0.0001838,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,1.81e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,7.56e-05,linear algebra multiplication to compute ugrade complete
13:04:36,2.87e-05,commencing check of parameter bounds and gradients
13:04:36,1.72e-05,commencing calculation of upgrade vector
13:04:36,0.000737,forming JtQJ matrix
13:04:36,0.0001834,commencing to scale JtQJ matrix- first SVD...
13:04:36,3.34e-05,starting REDSVD
13:04:36,0.0002399,retrieving REDSVD components
13:04:36,4.09e-05,triming REDSVD components to 10elements
13:04:36,1.98e-05,done REDSVD
13:04:36,4.61e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.71e-05,JS
13:04:36,4.27e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,8.24e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.02e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,9.1e-06,starting REDSVD
13:04:36,5.08e-05,retrieving REDSVD components
13:04:36,1.62e-05,triming REDSVD components to 5elements
13:04:36,1.6e-05,done REDSVD
13:04:36,8.9e-06,SVD factorization complete
13:04:36,0.0001836,commencing linear algebra multiplication to compute ugrade
13:04:36,1.23e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,1.22e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,1.18e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,6.36e-05,linear algebra multiplication to compute ugrade complete
13:04:36,5.13e-05,commencing check of parameter bounds
13:04:36,0.0004426,limiting out of bounds pars
13:04:36,5.71e-05,change limit/bound enforement for lambda 1: lower bound,Q_AIR_SLAB, scaling factor: 0.0189595
13:04:36,1.29e-05,checking for denormal floating point values
13:04:36,1.41e-05,transforming upgrade pars to model pars
13:04:36,1.42e-05,writing upgrade vector to csv file
13:04:36,0.001007,beginning upgrade vector calculations, lambda = 10
13:04:36,0.0001221,commencing calculation of upgrade vector
13:04:36,0.0007687,forming JtQJ matrix
13:04:36,9.02e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.44e-05,starting REDSVD
13:04:36,5.75e-05,retrieving REDSVD components
13:04:36,2.03e-05,triming REDSVD components to 10elements
13:04:36,1.8e-05,done REDSVD
13:04:36,3.3e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.42e-05,JS
13:04:36,4.54e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,8.6e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.15e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,1.13e-05,starting REDSVD
13:04:36,5.82e-05,retrieving REDSVD components
13:04:36,1.93e-05,triming REDSVD components to 5elements
13:04:36,1.52e-05,done REDSVD
13:04:36,1.08e-05,SVD factorization complete
13:04:36,0.0002182,commencing linear algebra multiplication to compute ugrade
13:04:36,2.16e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,1.97e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,1.44e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,5.95e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.33e-05,commencing check of parameter bounds and gradients
13:04:36,2.15e-05,commencing calculation of upgrade vector
13:04:36,0.0007449,forming JtQJ matrix
13:04:36,8.12e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.03e-05,starting REDSVD
13:04:36,4.66e-05,retrieving REDSVD components
13:04:36,2.35e-05,triming REDSVD components to 10elements
13:04:36,1.38e-05,done REDSVD
13:04:36,3.14e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,8.9e-06,JS
13:04:36,3.05e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,6.93e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,9.7e-06,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,8.9e-06,starting REDSVD
13:04:36,4.8e-05,retrieving REDSVD components
13:04:36,1.5e-05,triming REDSVD components to 5elements
13:04:36,1.25e-05,done REDSVD
13:04:36,9e-06,SVD factorization complete
13:04:36,0.000265,commencing linear algebra multiplication to compute ugrade
13:04:36,2.46e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,1.46e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,1.27e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,7.11e-05,linear algebra multiplication to compute ugrade complete
13:04:36,2.63e-05,commencing check of parameter bounds
13:04:36,1.37e-05,limiting out of bounds pars
13:04:36,3.45e-05,change limit/bound enforement for lambda 10: lower bound,P_AIR, scaling factor: 0.150786
13:04:36,1.03e-05,checking for denormal floating point values
13:04:36,1.15e-05,transforming upgrade pars to model pars
13:04:36,1.19e-05,writing upgrade vector to csv file
13:04:36,0.0007385,beginning upgrade vector calculations, lambda = 100
13:04:36,0.0015676,commencing calculation of upgrade vector
13:04:36,0.0008421,forming JtQJ matrix
13:04:36,9.12e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.57e-05,starting REDSVD
13:04:36,7.39e-05,retrieving REDSVD components
13:04:36,3.05e-05,triming REDSVD components to 10elements
13:04:36,1.77e-05,done REDSVD
13:04:36,3.19e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.02e-05,JS
13:04:36,2.89e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,6.57e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.09e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,1.22e-05,starting REDSVD
13:04:36,5.63e-05,retrieving REDSVD components
13:04:36,2.06e-05,triming REDSVD components to 5elements
13:04:36,1.43e-05,done REDSVD
13:04:36,1e-05,SVD factorization complete
13:04:36,0.0002106,commencing linear algebra multiplication to compute ugrade
13:04:36,1.64e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,1.75e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,1.64e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,6.04e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.16e-05,commencing check of parameter bounds and gradients
13:04:36,2.37e-05,commencing calculation of upgrade vector
13:04:36,0.0007063,forming JtQJ matrix
13:04:36,0.0001073,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.89e-05,starting REDSVD
13:04:36,4.91e-05,retrieving REDSVD components
13:04:36,1.89e-05,triming REDSVD components to 10elements
13:04:36,1.62e-05,done REDSVD
13:04:36,3.08e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,4.61e-05,JS
13:04:36,5.34e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,8.99e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.87e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,1.07e-05,starting REDSVD
13:04:36,6.1e-05,retrieving REDSVD components
13:04:36,1.91e-05,triming REDSVD components to 5elements
13:04:36,1.47e-05,done REDSVD
13:04:36,1.07e-05,SVD factorization complete
13:04:36,0.0002083,commencing linear algebra multiplication to compute ugrade
13:04:36,1.67e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,1.8e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,1.54e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,7.25e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.24e-05,commencing check of parameter bounds
13:04:36,1.59e-05,limiting out of bounds pars
13:04:36,3.19e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
13:04:36,1.33e-05,checking for denormal floating point values
13:04:36,4.21e-05,transforming upgrade pars to model pars
13:04:36,1.35e-05,writing upgrade vector to csv file
13:04:36,0.0007573,beginning upgrade vector calculations, lambda = 1000
13:04:36,0.0001153,commencing calculation of upgrade vector
13:04:36,0.0007358,forming JtQJ matrix
13:04:36,8.57e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.94e-05,starting REDSVD
13:04:36,6.4e-05,retrieving REDSVD components
13:04:36,3.07e-05,triming REDSVD components to 10elements
13:04:36,1.74e-05,done REDSVD
13:04:36,3.92e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.02e-05,JS
13:04:36,3.04e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,7.04e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.63e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,9.8e-06,starting REDSVD
13:04:36,5.92e-05,retrieving REDSVD components
13:04:36,1.84e-05,triming REDSVD components to 5elements
13:04:36,1.75e-05,done REDSVD
13:04:36,1.02e-05,SVD factorization complete
13:04:36,0.00023,commencing linear algebra multiplication to compute ugrade
13:04:36,2.07e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,1.51e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,1.43e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,5.65e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.19e-05,commencing check of parameter bounds and gradients
13:04:36,1.89e-05,commencing calculation of upgrade vector
13:04:36,0.000882,forming JtQJ matrix
13:04:36,9.89e-05,commencing to scale JtQJ matrix- first SVD...
13:04:36,1.35e-05,starting REDSVD
13:04:36,6.76e-05,retrieving REDSVD components
13:04:36,2.16e-05,triming REDSVD components to 10elements
13:04:36,1.82e-05,done REDSVD
13:04:36,3.12e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.03e-05,JS
13:04:36,3e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:04:36,7e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:04:36,1.23e-05,commencing SVD factorization of lambda-scaled JtQJ
13:04:36,1.04e-05,starting REDSVD
13:04:36,5.54e-05,retrieving REDSVD components
13:04:36,1.96e-05,triming REDSVD components to 5elements
13:04:36,1.55e-05,done REDSVD
13:04:36,1.14e-05,SVD factorization complete
13:04:36,0.0003115,commencing linear algebra multiplication to compute ugrade
13:04:36,2.37e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:04:36,0.0001558,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:04:36,2.06e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:04:36,6.28e-05,linear algebra multiplication to compute ugrade complete
13:04:36,3.03e-05,commencing check of parameter bounds
13:04:36,1.63e-05,limiting out of bounds pars
13:04:36,3.13e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
13:04:36,1.27e-05,checking for denormal floating point values
13:04:36,1.35e-05,transforming upgrade pars to model pars
13:04:36,1.32e-05,writing upgrade vector to csv file
13:04:36,0.0011091,LinearAnalysis::glm_iter_fosm
13:04:36,0.000136,starting FOSM uncertainty analyses for iteration 8
13:04:36,0.0029919,loading obscov
13:04:36,9.2e-05,loading parcov
13:04:36,6.11e-05,setting predictions
13:04:36,2.87e-05,set_predictions
13:04:36,7.56e-05,extracting prediction MOD_OBS0_4 from jacobian
13:04:36,0.000563,extracting prediction MOD_OBS0_5 from jacobian
13:04:36,0.000526,extracting prediction MOD_OBS1_3 from jacobian
13:04:36,0.0004691,extracting prediction MOD_OBS1_4 from jacobian
